timestamp,ped_id,x,y
0.03972538860103627,1.0,44.74992752075195,284.7956237792969
0.11917616580310882,1.0,None,None
0.23835233160621763,1.0,50.707763671875,279.84490966796875
0.31780310880829016,1.0,52.18560791015625,270.70611572265625
0.43697927461139896,1.0,61.05877685546875,259.1203918457031
0.5164300518134716,1.0,64.28785705566406,253.92459106445312
0.6356062176165803,1.0,70.3907470703125,254.70208740234375
0.7150569948186529,1.0,68.5928726196289,249.95860290527344
0.8342331606217617,1.0,65.80001068115234,218.3532257080078
0.9136839378238343,1.0,68.31355285644531,197.34017944335938
1.0328601036269431,1.0,None,None
1.1123108808290156,1.0,None,None
1.2314870466321244,1.0,None,None
1.3109378238341969,1.0,None,None
1.4301139896373058,1.0,99.83480072021484,142.0203857421875
1.5095647668393783,1.0,92.02497863769531,139.44015502929688
1.628740932642487,1.0,102.16255187988281,137.51792907714844
1.7081917098445596,1.0,102.85570526123047,137.2684783935547
1.8273678756476686,1.0,124.81232452392578,131.42588806152344
1.906818652849741,1.0,135.90452575683594,126.50482940673828
2.02599481865285,1.0,None,None
2.1054455958549223,1.0,None,None
2.2246217616580313,1.0,185.114990234375,128.1425018310547
2.3040725388601038,1.0,204.40293884277344,131.21775817871094
2.4232487046632127,1.0,216.81626892089844,143.46710205078125
2.5026994818652852,1.0,230.1265411376953,146.94219970703125
2.6218756476683938,1.0,245.2396240234375,163.0574188232422
2.7013264248704663,1.0,266.7876892089844,169.07179260253906
2.8205025906735752,1.0,282.9725036621094,173.374755859375
2.939678756476684,1.0,297.6491394042969,180.40066528320312
3.0191295336787567,1.0,312.4913635253906,187.01719665527344
3.138305699481865,1.0,320.1029357910156,202.19468688964844
3.2177564766839377,1.0,320.2107238769531,211.1739959716797
3.3369326424870467,1.0,321.95794677734375,221.29747009277344
3.416383419689119,1.0,329.5392761230469,231.1985321044922
3.535559585492228,1.0,340.84661865234375,237.70240783691406
3.6150103626943006,1.0,341.2037353515625,240.1597900390625
3.7341865284974096,1.0,345.02752685546875,255.31663513183594
3.813637305699482,1.0,346.9920654296875,261.2112731933594
3.9328134715025906,1.0,345.88226318359375,264.1684875488281
4.012264248704663,1.0,346.6660461425781,269.890625
4.1314404145077726,1.0,None,None
4.210891191709845,1.0,None,None
4.330067357512953,1.0,None,None
4.409518134715026,1.0,None,None
4.528694300518135,1.0,None,None
4.6081450777202075,1.0,None,None
4.727321243523316,1.0,None,None
4.806772020725389,1.0,None,None
4.9259481865284975,1.0,280.72747802734375,358.3541259765625
5.0053989637305705,1.0,279.59283447265625,358.6029968261719
5.124575129533679,1.0,272.0878601074219,364.114013671875
5.204025906735751,1.0,None,None
5.3232020725388605,1.0,270.7373352050781,366.35797119140625
5.4026528497409325,1.0,258.21435546875,373.4794616699219
5.521829015544042,1.0,246.7410430908203,374.0740661621094
5.601279792746114,1.0,239.2726287841797,372.4322814941406
5.720455958549223,1.0,None,None
5.839632124352332,1.0,None,None
5.919082901554404,1.0,212.98178100585938,361.0997009277344
6.038259067357513,1.0,185.30868530273438,356.34368896484375
6.117709844559585,1.0,173.904541015625,349.7746276855469
6.236886010362695,1.0,159.73329162597656,342.9335021972656
6.316336787564767,1.0,144.88720703125,337.360107421875
6.435512953367875,1.0,134.02529907226562,328.57855224609375
6.514963730569948,1.0,135.7936248779297,329.8768310546875
6.634139896373057,1.0,130.4327850341797,330.4865417480469
6.71359067357513,1.0,123.82648468017578,322.9759216308594
6.832766839378238,1.0,None,None
6.912217616580311,1.0,94.63262176513672,309.6463623046875
7.03139378238342,1.0,88.38780975341797,308.82861328125
7.110844559585493,1.0,87.85055541992188,308.42767333984375
7.230020725388601,1.0,88.64860534667969,307.7083740234375
7.309471502590674,1.0,83.09371948242188,303.9338684082031
7.428647668393783,1.0,78.82815551757812,301.017822265625
7.508098445595855,1.0,74.39738464355469,302.5364074707031
7.627274611398964,1.0,69.55171966552734,305.4427490234375
