timestamp,ped_id,x,y,scenario_id
0.0399323432343234,1.0,,,inlab5
0.0798646864686468,1.0,,,inlab5
0.1197970297029703,1.0,,,inlab5
0.1597293729372937,1.0,,,inlab5
0.1996617161716171,1.0,,,inlab5
0.2395940594059406,1.0,,,inlab5
0.279526402640264,1.0,,,inlab5
0.3194587458745874,1.0,,,inlab5
0.3593910891089109,1.0,,,inlab5
0.3993234323432343,1.0,,,inlab5
0.4392557755775578,1.0,,,inlab5
0.4791881188118812,1.0,,,inlab5
0.5191204620462047,1.0,,,inlab5
0.559052805280528,1.0,,,inlab5
0.5989851485148515,1.0,,,inlab5
0.6389174917491749,1.0,,,inlab5
0.6788498349834984,1.0,,,inlab5
0.7187821782178218,1.0,,,inlab5
0.7587145214521452,1.0,,,inlab5
0.7986468646864686,1.0,,,inlab5
0.8385792079207921,1.0,,,inlab5
0.8785115511551156,1.0,,,inlab5
0.918443894389439,1.0,,,inlab5
0.9583762376237625,1.0,,,inlab5
0.9983085808580858,1.0,,,inlab5
1.038240924092409,1.0,,,inlab5
1.0781732673267328,1.0,,,inlab5
1.118105610561056,1.0,,,inlab5
1.1580379537953795,1.0,,,inlab5
1.197970297029703,1.0,,,inlab5
1.2379026402640263,1.0,,,inlab5
1.2778349834983498,1.0,,,inlab5
1.3177673267326733,1.0,,,inlab5
1.3576996699669968,1.0,,,inlab5
1.3976320132013202,1.0,,,inlab5
1.4375643564356435,1.0,,,inlab5
1.477496699669967,1.0,,,inlab5
1.5174290429042905,1.0,,,inlab5
1.557361386138614,1.0,,,inlab5
1.5972937293729372,1.0,,,inlab5
1.6372260726072607,1.0,,,inlab5
1.6771584158415842,1.0,,,inlab5
1.7170907590759077,1.0,,,inlab5
1.7570231023102312,1.0,,,inlab5
1.7969554455445544,1.0,,,inlab5
1.836887788778878,1.0,,,inlab5
1.8768201320132012,1.0,,,inlab5
1.916752475247525,1.0,,,inlab5
1.956684818481848,1.0,,,inlab5
1.996617161716172,1.0,,,inlab5
2.036549504950495,1.0,,,inlab5
2.076481848184818,1.0,,,inlab5
2.116414191419142,1.0,,,inlab5
2.1563465346534656,1.0,,,inlab5
2.1962788778877886,1.0,,,inlab5
2.236211221122112,1.0,,,inlab5
2.276143564356436,1.0,,,inlab5
2.316075907590759,1.0,,,inlab5
2.3560082508250826,1.0,,,inlab5
2.395940594059406,1.0,,,inlab5
2.4358729372937296,1.0,,,inlab5
2.475805280528053,1.0,,,inlab5
2.5157376237623765,1.0,,,inlab5
2.5556699669967,1.0,,,inlab5
2.595602310231023,1.0,,,inlab5
2.6355346534653465,1.0,,,inlab5
2.67546699669967,1.0,,,inlab5
2.715399339933993,1.0,,,inlab5
2.755331683168317,1.0,,,inlab5
2.7952640264026405,1.0,,,inlab5
2.835196369636964,1.0,,,inlab5
2.875128712871287,1.0,,,inlab5
2.9150610561056105,1.0,,,inlab5
2.954993399339934,1.0,,,inlab5
2.994925742574257,1.0,,,inlab5
3.034858085808581,1.0,,,inlab5
3.0747904290429044,1.0,,,inlab5
3.114722772277228,1.0,,,inlab5
3.1546551155115514,1.0,,,inlab5
3.1945874587458745,1.0,,,inlab5
3.234519801980198,1.0,,,inlab5
3.274452145214521,1.0,,,inlab5
3.314384488448845,1.0,,,inlab5
3.3543168316831684,1.0,,,inlab5
3.394249174917492,1.0,,,inlab5
3.4341815181518154,1.0,,,inlab5
3.474113861386139,1.0,,,inlab5
3.5140462046204624,1.0,,,inlab5
3.5539785478547854,1.0,,,inlab5
3.593910891089109,1.0,,,inlab5
3.633843234323432,1.0,,,inlab5
3.673775577557756,1.0,,,inlab5
3.7137079207920793,1.0,,,inlab5
3.753640264026403,1.0,,,inlab5
3.7935726072607263,1.0,,,inlab5
3.913369636963696,1.0,,,inlab5
3.95330198019802,1.0,,,inlab5
3.9932343234323433,1.0,,,inlab5
4.033166666666666,1.0,,,inlab5
4.07309900990099,1.0,,,inlab5
4.113031353135313,1.0,,,inlab5
4.152963696369637,1.0,,,inlab5
4.19289603960396,1.0,,,inlab5
4.232828382838284,1.0,,,inlab5
