0.04123127753303965	1.0	None	None
0.4123127753303965	1.0	None	None
0.824625550660793	1.0	None	None
1.2369383259911895	1.0	None	None
1.6080198237885464	1.0	None	None
2.0203325991189427	1.0	None	None
2.4326453744493395	1.0	342.51251220703125	258.1620788574219
2.803726872246696	1.0	318.1957702636719	229.6071319580078
3.2160396475770927	1.0	271.8385925292969	198.40017700195312
3.628352422907489	1.0	234.20216369628906	188.8126678466797
4.040665198237885	1.0	214.60804748535156	167.3040771484375
4.411746696035243	1.0	192.54449462890625	165.3860321044922
4.824059471365639	1.0	190.51904296875	165.4740447998047
5.236372246696035	1.0	196.29351806640625	164.52975463867188
5.607453744493392	1.0	197.5782928466797	179.53932189941406
6.019766519823789	1.0	218.54576110839844	188.58998107910156
6.432079295154185	1.0	223.72654724121094	240.17510986328125
6.803160792951542	1.0	227.9842071533203	252.58900451660156
7.215473568281938	1.0	194.52352905273438	291.0448303222656
7.627786343612335	1.0	159.65451049804688	303.0620422363281
8.04009911894273	1.0	111.12535858154297	299.2422790527344
8.411180616740088	1.0	79.23605346679688	281.9181213378906
8.823493392070485	1.0	62.847347259521484	282.079833984375
9.235806167400881	1.0	28.00870704650879	230.97471618652344
9.606887665198238	1.0	26.20037078857422	199.73812866210938
10.019200440528635	1.0	25.906658172607422	167.60504150390625
10.431513215859031	1.0	29.77474594116211	133.01412963867188
10.802594713656388	1.0	36.6326904296875	128.91067504882812
11.214907488986784	1.0	41.042930603027344	117.59789276123047
11.627220264317181	1.0	38.69309616088867	118.19046783447266
12.039533039647578	1.0	41.06982421875	121.30452728271484
12.410614537444934	1.0	45.22230529785156	121.06529998779297
12.822927312775331	1.0	53.04818344116211	180.71768188476562
13.235240088105726	1.0	38.678993225097656	206.55899047851562
13.606321585903084	1.0	27.938213348388672	233.5343475341797
14.018634361233481	1.0	31.803953170776367	269.9720153808594
14.430947136563876	1.0	None	None
14.802028634361234	1.0	None	None
15.214341409691631	1.0	None	None
15.626654185022026	1.0	None	None
16.038966960352422	1.0	None	None
16.41004845814978	1.0	None	None
16.822361233480176	1.0	None	None
17.234674008810572	1.0	None	None
17.60575550660793	1.0	None	None
18.018068281938326	1.0	None	None
18.430381057268722	1.0	None	None
