168	1.0	4.76	312.14
178	1.0	9.85	293.88
189	1.0	27.75	279.71
210	1.0	53.93	267.90
220	1.0	85.53	257.49
247	1.0	144.36	245.72
265	1.0	208.84	251.89
437	1.0	202.39	267.15
447	1.0	182.46	284.85
457	1.0	143.55	304.05
467	1.0	82.87	314.70
477	1.0	6.44	313.86
508	1.0	-9.06	310.18
518	1.0	-25.22	307.71
528	1.0	-29.11	308.08
538	1.0	-23.09	309.98
548	1.0	1.41	314.14
564	1.0	40.48	318.80
574	1.0	87.67	323.78
584	1.0	132.11	328.27
594	1.0	179.63	331.72
604	1.0	221.60	334.58
645	1.0	251.44	331.99
655	1.0	269.66	330.54
665	1.0	272.02	328.71
675	1.0	261.21	325.57
685	1.0	236.21	322.17
695	1.0	203.81	323.75
705	1.0	171.26	328.57
715	1.0	147.39	335.53
