118	1.0	228	-168
120	1.0	235	-164
123	1.0	240	-161
125	1.0	250	-157
128	1.0	262	-150
130	1.0	268	-146
133	1.0	273	-144
135	1.0	279	-138
138	1.0	283	-129
140	1.0	288	-126
143	1.0	292	-123
146	1.0	295	-120
148	1.0	295	-113
151	1.0	291	-100
153	1.0	285	-81
156	1.0	282	-67
158	1.0	285	-65
161	1.0	289	-63
163	1.0	292	-56
166	1.0	295	-44
168	1.0	296	-35
171	1.0	293	-13
173	1.0	295	-6
175	1.0	298	-4
177	1.0	301	-2
179	1.0	303	-1
181	1.0	304	0
183	1.0	305	3
185	1.0	305	8
187	1.0	305	14
189	1.0	302	27
191	1.0	302	38
193	1.0	299	47
194	1.0	300	47
196	1.0	300	49
198	1.0	300	50
200	1.0	301	51
202	1.0	302	55
204	1.0	299	63
206	1.0	298	71
208	1.0	296	79
209	1.0	296	81
211	1.0	300	82
213	1.0	303	84
215	1.0	303	85
217	1.0	302	85
219	1.0	302	85
223	1.0	302	85
225	1.0	302	87
234	1.0	298	95
236	1.0	297	95
238	1.0	297	95
240	1.0	297	95
243	1.0	297	95
245	1.0	297	95
247	1.0	296	95
248	1.0	296	94
250	1.0	295	93
252	1.0	295	86
254	1.0	299	74
257	1.0	308	60
259	1.0	309	55
262	1.0	307	49
264	1.0	305	43
267	1.0	301	37
268	1.0	302	34
270	1.0	302	34
273	1.0	300	33
274	1.0	298	32
276	1.0	296	29
278	1.0	298	12
280	1.0	297	1
282	1.0	296	-6
284	1.0	296	-12
286	1.0	294	-15
288	1.0	291	-18
290	1.0	288	-20
292	1.0	284	-23
294	1.0	284	-33
296	1.0	292	-55
298	1.0	294	-70
300	1.0	295	-78
302	1.0	294	-82
305	1.0	292	-86
307	1.0	288	-88
309	1.0	285	-90
311	1.0	283	-94
314	1.0	287	-112
316	1.0	287	-125
318	1.0	286	-135
320	1.0	282	-138
322	1.0	277	-141
324	1.0	270	-145
326	1.0	263	-149
328	1.0	258	-152
330	1.0	253	-155
333	1.0	248	-157
335	1.0	244	-160
338	1.0	238	-163
341	1.0	230	-167
345	1.0	224	-170
